Date	Tweet
2020-05-16 00:03:01+00:00	Mermay Day 15: The real MVP of this art is the smudge tool on Procreate. . . . . . #mermay2020 #mermay #mermaid #procreate #illustration #art #sketch #characterdesign #conceptart #artistsoninstagram #covid19… https://www.instagram.com/p/CAOljX_DFSC/?igshid=1c7qw58mkxcnt
2020-05-15 23:44:48+00:00	I’m so glad Khabib put his family first and stayed his ass in Russia. At least he can be CLOSE to his father but if his father passes of #COVID19 he could die alone with a nurse. Here comes the horrible aspects of losing someone to covid. I’ll be praying though. #UFC
2020-05-15 23:27:32+00:00	Feel bad FIRST about khabib’s dad and wish him well before you make this about yourself and your NEED to deny science, experts and #covid19 cause you need a haircut. Give it a rest and respect those that are suffering for ONCE Well wishes and a speedy recovery to this man. #UFC
2020-05-15 23:13:49+00:00	*ICYMI*: Here’s the link to the #COVID19 @Twitter verification form. I would strongly encourage Black folks in healthcare or public health who are caring for patients, performing research, or engaging in advocacy around #COVID19, to complete the form. 
2020-05-15 21:52:29+00:00	Our Queens small businesses haven't received the @NYC_SBS relief they deserve. Our borough was hit the hardest by the #COVID19 crisis, yet only 9% of the Business Continuity Loan Fund went to Qns businesses. @Costa4NY &amp; I call on the City to do better. https://www.nysenate.gov/newsroom/articles/2020/jessica-ramos/senator-jessica-ramos-council-member-costa-constantinides-call
2020-05-15 20:40:57+00:00	A very inspiring, marathon tele-discussion w/ PGA Candidate @volkan_bozkir on his vision as President of General Assembly, lessons learnt&amp; how to tackle #COVID19 during #UNGA75 , the role of multilateralism &amp; how to build trust &amp; raise credibility of @UN .
2020-05-15 20:22:52+00:00	“There are no heroes in this war” Read the insightful piece by @KTamirisaMD @iamritu @DrMarthaGulati #COVID19 #physicianwellness #WIC @ShannonNNees @slovinskydesir @ebrosenzweig @daniel_forsha @ShelbyKuttyMD @puja_banka @akulkarnicardio @brettranders @joycewoomdms
2020-05-15 18:58:11+00:00	Supporting families is an investment in our future: providing the best opportunities for children, empowering women, balancing work&life, leaving no-one behind. Hungary stands w/ families during #COVID19 . Happy #internationaldayoffamilies! @UNICEF @UN_Women @DanielaBasUN #SDG5
2020-05-15 18:47:28+00:00	 @CapitalPrideDC executive director Ryan Bos so glad he is recovering from #COVID19 
2020-05-15 17:23:51+00:00	The @citymd - Flatbush Junction is conducting both #covid19 virus and antibody #testing without an appointment. If you or someone you know suspects is believed to have or have had the illness, protect yourself and go get tested today! #myjunction #Flatbush #staysafe
2020-05-15 16:17:10+00:00	Today is the last day of Spring2020. From being excited for class (pic below is my first day in class photo), to actually getting #COVID19 &amp; stuck in NYC for the remainder of the semester #Zoom. This has been a weird yet interesting way to start my PhD journey #PrancingPhD
2020-05-15 15:50:07+00:00	For your consideration, this person is comparing #COVID19 lockdown in the USA to testimony I gave to European Parliament re: Syrian detainees facing torture, Uighur concentration camps in China &amp; African migrants facing human trafficking in Libya. Not quite the same thing, is it? 
2020-05-15 15:38:56+00:00	We thank @JapanMissionUN @GeorgiaUN @ThailandUN for hosting virtual briefing on #COVID19 &amp; universal health coverage. Indonesia is committed to ensuring the availability, accessibility and affordability of essential healthcare for all, even during this pandemic #IniDiplomasi pic.twitter.com/sAgEt8Jwvd
2020-05-15 15:12:34+00:00	#Switzerland , on behalf of the 25 members of #ACT Group, calls on the #UNSC to consider the present crisis as an opportunity for improving its working methods further. Agility and innovation are key to cope with and address #COVID19. – at United Nations Security Council
2020-05-15 13:47:02+00:00	After months of very tragic days here @HolyNameMedCtr drastic improvement regarding #COVID19 My ongoing conversation with Chief Medical Officer Dr Adam Jarrett @1010WINS – at Holy Name Medical Center
2020-05-15 12:53:38+00:00	Mountains inspire leaders, but valleys nurture them. Words of wisdom picked by my 10 yr old daughter. #COVID19 #leadership #StayHome – at Memorial Sloan Kettering Cancer Center
2020-05-15 05:40:05+00:00	We can’t overcome #COVID19 without action on #water, #sanitation &amp; #hygiene. Leaders including Heads of State, Civil Society, bilateral &amp; multilateral, research agencies, businesses, endorsed this call to action noting the critical role of #wash during COVID19 @sanwatforall
2020-05-15 01:18:58+00:00	My life the past 32 days. I’ve met some of the best and brightest nurses here and I feel SO blessed! @KrucialStaffing #Frontliners #NursesWeek #nurses #RN #NewYorkTough #NewYork #COVID19 #WereAllInThisTogether #teamworkmakesthedreamwork #krucialkrew #krucialstaffing
2020-05-15 00:42:19+00:00	Dear #NYPD officers. Elected officials who work for us (not the other way around) are using YOU to enforce anti-freedom, un-American, fear driven orders! #COVID19 does not give De Blasio (who hates you) the right to infringe on our freedoms &amp; rights as #citizens. @glrosario_
2020-05-15 00:15:16+00:00	I had to peel myself away from my laptop and work so went for a bike ride thanks to @CitiBikeNYC! 11 miles and I feel good! #COVID19 is forcing me to make some time for exercise.
2020-05-15 00:02:56+00:00	Got a very cool surprise in the mail today. Thank you @funkybuddhabrew definitely going to have some fun w/@StephaniJCarney #Quarantine in our backyard. #CraftBeer #drinks #COVID19 #backyardliving #weekendvibes pic.twitter.com/Fyb9I8kyRp
2020-05-15 23:50:23+00:00	KICKOFF STREAMING LIVE @Twitch @8pm @NAFCNY v. @benjiaudi #NJTFC #standready2strike @NISALeague @EASPORTSFIFA #StayAndPlay #COVID19 #StayHomeAndPlay #soccer #football #futebol
2020-05-15 21:59:46+00:00	Featuring the @milmundosnyc collectiva, an absolutely essential group a part of the @AidBushwick team. This doc shows why it’s more so important to keep working #MutualAid #Covid19 
2020-05-15 21:31:55+00:00	#new #blog post @Blogger http://imbolgdotorg.blogspot.com/2020/05/tell-me-what-you-want.html #life #choices #music #COVID19 #coronavirus #Zebra #RandyJackson #Typeonegative #PeterSteele #NYC #theWonderYears @marshallstackz @brendatomczak @musiccity2018 @MetalRockPunkN @bondta055 @symfinity @gcrush @greg_dabbs @veebear #RT
2020-05-15 21:09:51+00:00	Fighting #covid19 without facilities for #handwashing (water &amp; soap) is like fighting #malaria without mosquito nets.@sanwatforall calls on leaders to make smart investments by investing in factors that strengthen prevention- #water, #Sanitation &amp; #Hygiene #SDGs #GlobalCall4Water
2020-05-15 20:46:16+00:00	Besides catching up on all your human rights reading this weekend, here’s a great #COVID19 lockdown distraction - a new podcast by @praddenkeefe on the Cold War, heavy metal, spies and propaganda. “Wind of Change” is definitely worth a listen.
2020-05-15 20:04:48+00:00	Tolerance for my #facemask is inversely proportional to the number of times I try to take a sip of coffee with the mask still on #covid19 #physicianassistant
2020-05-15 20:01:04+00:00	Almost there.. doubling it up again:) #EssentialWorkers #HealthcareHeroes #scrublife #COVID19 
2020-05-15 19:47:15+00:00	They’re getting so big! But even at a young age they know the value of community! #NYCBudgetJustice #COVID19 
2020-05-15 16:14:11+00:00	TAKE THIS SERIOUSLY! Inequality Kills...I will continue to fight vigorously for universal health care, as I have for decades, to ensure that ALL people have access to comprehensive health care, despite race, gender identity or immigration status. (1/4) #COVID19 
2020-05-15 15:26:54+00:00	Thank you @TimTurane and all the #veterans &amp; volunteers at Rosedale-Laurelton Legion Post 483 for doing the work! #Queens American Legion volunteers distribute food to hundreds of hungry: https://www.amny.com/coronavirus/queens-american-legion-volunteers-distribute-food-to-hundreds-of-hungry/ via @amNewYork cc: @DRichards13 @ToddMaisel @NY_Legion #COVID19
2020-05-15 15:25:44+00:00	"I started stocking up medical supplies ,even food , PPE, wioed, Lysol, etc in JANUARY just based on reading foreign press, many nurses/ Drs did too & it made no difference, we were called ""fearmongers"" because of the government silence & cover up. #COVID19 #pandemic #PPE"
2020-05-15 15:10:11+00:00	A very rich discussion at the #GoFonUHC briefing on COVID19 and UHC we hosted with @JapanMissionUN @GeorgiaUN and @WHO. Let's work together to realize the Political Dec of HLM on #UHC for a strengthened and resilience world prepared for future pandemics. #UHC #COVID19 #SDGs pic.twitter.com/5ZdjxKK1ei
2020-05-15 14:45:04+00:00	TODAY at 3:30 PM: #COVID19’s impact deepens our need for more school social workers. Join Manhattan Borough President @galeabrewer for a virtual town hall w/Community Co-Sponsors @NYUMcSilver &amp; @GNYLinks. @DrMikeLindsey @MarkTreyger718 @HenryStreet @PWCNYC http://bit.ly/2T0xFvL
2020-05-15 13:50:01+00:00	On the #InternationalDayOfFamily the #Partnership4Families alliance @USUN @PLinUN @Brazil_UN_NY @HUNMissionToUN stresses the importance of family friendly policies&amp;support also during #COVID19,to achieve a more prosperous society&amp;respecting human rights&amp;fundamental freedoms. 
2020-05-15 11:03:43+00:00	My #COVID19 life in pictures. Day 3/7. Rules: no people, no words. Challenge a new person each day. I was challenged by @mznaab. Today I challenge @mabinguengom1 and @niyioju.
2020-05-15 05:25:04+00:00	CNO night shift rounds @nyphospital WC #NYPHeroes The courage of nurses is more infectious than the Corona virus! #weillcornellnursingproud #team #adaptability #COVID19 #NYPstrong @nurseraso @RhodaRedulla @ger9041 @melissafong @MPInzerillo1 @WillieMManzano – at New York-Presbyterian Hospital/Weill Cornell 501 E 75th Street
2020-05-15 02:24:00+00:00	One of those rare things #COVID19 did not affect Still got the view from our office windows, &amp; the color of blue when the mid-May sun disappears beyond the west side buildings. P.S. @GeorgiaUN are still in #StayHome&amp; #WorkFromHome mode but checking the office too, as needed! pic.twitter.com/nZSENTuaqz
2020-05-15 02:14:17+00:00	What used to a busy hub for #NYC commuters and tourists, is now all but deserted. The impact of #COVID19 in one picture. 
2020-05-15 00:50:06+00:00	Our #COVID19 working paper “Trading privacy for the greater social good” will make its debut at UMN Carlson MIS seminar tmr, stay tuned! – at NYU Stern School of Business
2020-05-15 00:42:02+00:00	2020 @ACPinternists National Abstract Competition Winner! Great work #team! #Thankyou @AllussonValerie for your continued #Innovation! #HighValueCare #Telemetry #QualityImprovement #ResidentResearch #HighlyReliableRounding #VirtualPresentation #COVID19 #NJ #WomenInMedicine
2020-05-15 00:39:11+00:00	Another #COVID19 story...... 
2020-05-15 00:31:05+00:00	Atardeceres de #quarentena en el #BoogieDownBronx . #gay #gayman #gaylatino #latino #COVID19 #SpringTime
2020-05-15 00:27:34+00:00	Chronicles of #COVID19 #NYCshutdown: 51
2020-05-15 00:24:58+00:00	#ReopenWV #ReopenWI #ReopenWY #ReopenDC #ReopenNYC Yeah. No. It’s too soon. Get unemployment like everyone else. Unless you’re an essential worker, it’s a little too soon... we lost someone in the US died every 43 seconds today to #Coronavirus. #CoronavirusUSA #COVID19 
2020-05-15 00:24:56+00:00	#Coronavirus #COVID19 #MAGA #KAG #ReopenAL #ReopenAK #ReopenAZ #ReopenAR #ReopenCA #ReopenCO #ReopenCT #ReopenDE #ReopenFL #ReopenGA #ReopenID #ReopenHI #ReopenID #ReopenIL #ReopenIN #ReopenIA #ReopenKS #ReopenKY #ReopenLA #ReopenME #ReopenMD #ReopenMA
2020-05-15 00:21:37+00:00	ERs &Nursing Homes &Clinics as well &yes ICUs especially....I worked a Hospice unit in a Nursing home last week, all #COVID19 &amp; no #PPE..NONE ..only empty PPE carts..we created our own , Trash bags, shower caps etc ..as a Nurse of 30 years...a First...5/14/20 #nycnurse
2020-05-15 00:21:06+00:00	I made a fancam of #Barbot to switch it up. And yes, I DID combine my love for stan twitter, editing, and politics for this. #NYC #COVID19 #NewYork
2020-05-15 00:21:04+00:00	Printed coroplast social distance signs for L&B Pizza . . . . #liquiddreamsdesign #covid19 #landbpizza #gradsigns #yardsigns #samedayprinting #vinylbanners #eventprinting #signprinting #banners #floorstickers… https://www.instagram.com/p/CAMC0YJg0wh/?igshid=db096bvan8go
2020-05-15 00:17:00+00:00	AAMC annual conference cancelled until 2021 #MedEd #MedTwitter #medicaleducation #mededchat #Conferences #COVID19 #COVIDー19 #Quarantine @MedEdChat @SandyZabarMD @nyugrossman
